﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
"7926","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","21","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","84","84","1","13","4","120.686992","24.154213","3"
"7927","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","23","臺中市","西屯區","0","0","0","7","","","5","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","59","59","1","12","4","120.634578","24.176226","3"
"7928","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","30","臺中市","北屯區","0","0","0","7","","","30","","","","","","","","","","","","","","14","","","","","B12","","","1","","2","","","49","49","1","6","4","120.693482","24.175359","3"
"7929","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","33","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","59","59","1","12","4","120.649583","24.171781","3"
"7930","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","37","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B01","","","1","","1","","","59","59","1","12","4","120.703854","24.159565","3"
"7931","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","38","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","13","4","120.701686","24.159775","3"
"7932","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","39","臺中市","大里區","0","1","0","7","1","6","50","13","9","1","5","4","6","6","4","4","5","5","5","1","12","2","9","2","1","C03","7","9","1","10","2","12","","87","87","1","12","4","120.682507","24.10519","2"
"7933","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","50","臺中市","西區","0","2","0","7","1","6","50","4","1","1","5","4","6","6","3","1","5","4","5","2","13","2","9","1","1","C03","7","9","1","10","2","11","","7","7","1","13","4","120.65124","24.146742","2"
"7934","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","20","52","臺中市","西區","0","2","0","7","1","6","50","3","4","1","5","4","6","6","1","1","10","5","5","2","13","2","8","1","1","F03","7","9","7","21","2","11","","84","84","1","13","4","120.661743","24.16016","2"
"7935","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","6","臺中市","北屯區","0","1","0","7","1","6","50","13","9","1","5","4","6","6","3","1","10","5","5","2","16","2","9","1","1","C03","7","7","1","10","2","11","","58","58","1","6","4","120.729334","24.157746","2"
"7936","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","9","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","1","","","","","C03","","","1","","2","","","84","84","1","12","4","120.651243","24.146756","3"
"7937","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","11","臺中市","潭子區","0","1","0","7","1","6","60","13","12","1","5","4","6","6","4","4","1","4","4","1","16","3","10","3","1","B03","7","5","1","8","2","5","","20","20","1","13","4","120.702677","24.197377","2"
"7938","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","24","臺中市","神岡區","0","1","0","7","1","6","50","4","1","1","5","4","6","6","3","1","10","5","4","2","16","2","9","1","1","C03","7","6","1","10","2","12","","48","48","1","12","4","120.711998","24.257426","2"
"7939","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","29","臺中市","沙鹿區","0","0","0","7","","","40","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","7","7","1","12","4","120.584908","24.250241","3"
"7940","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","31","臺中市","西屯區","0","1","0","7","1","6","50","3","1","1","5","4","6","6","2","1","10","5","5","2","12","3","10","1","1","C03","7","6","1","10","2","14","","42","42","1","12","4","120.634179","24.174201","2"
"7941","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","34","臺中市","北區","0","2","0","7","1","6","50","13","9","1","5","4","6","6","4","4","10","5","5","2","17","2","9","1","1","C03","7","9","2","19","2","11","","84","84","1","13","4","120.688995","24.15528","2"
"7942","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","35","臺中市","太平區","0","1","0","7","1","6","30","4","1","1","5","4","6","6","1","1","10","5","5","2","18","2","9","1","1","C03","7","5","1","10","2","12","","84","84","1","12","4","120.706348","24.148609","2"
"7943","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","21","40","臺中市","潭子區","0","1","0","7","1","6","50","4","1","1","5","4","6","6","4","4","5","5","5","2","17","3","10","3","1","B03","7","9","1","8","2","1","","6","6","1","13","4","120.701762","24.189546","2"
"7944","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","22","2","臺中市","西屯區","0","1","0","7","1","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","13","3","10","5","4","C03","7","9","1","10","2","11","","85","85","1","12","4","120.650871","24.166529","2"
"7945","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","22","2","臺中市","太平區","0","1","0","7","1","6","30","4","1","1","5","4","6","6","4","4","10","5","5","2","15","3","10","3","1","B03","7","9","1","8","2","1","","12","12","1","13","4","120.725539","24.142145","2"
"7946","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","22","17","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","A02","","","1","","1","","","7","7","1","12","4","120.646423","24.137475","3"
"7947","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","22","34","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","59","59","1","12","4","120.62292","24.145492","3"
"7948","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","22","43","臺中市","西屯區","0","1","0","7","1","6","50","13","9","1","5","4","6","6","4","4","5","4","4","2","30","2","9","5","1","C03","7","9","1","10","2","11","","5","5","1","12","4","120.655725","24.173551","2"
"7949","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","22","55","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","C03","","","1","","2","","","8","8","1","13","4","120.689576","24.115538","3"
"7950","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","23","17","臺中市","大甲區","0","1","0","7","3","6","50","3","1","1","5","4","6","6","4","4","10","5","5","2","17","2","9","1","1","C03","7","6","1","10","2","11","","14","14","1","6","4","120.619121","24.342263","2"
"7951","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","23","29","臺中市","沙鹿區","0","2","0","7","1","6","50","4","1","1","5","4","6","6","4","4","10","5","5","2","3","2","9","2","1","C03","7","9","1","10","2","11","","10","10","1","6","4","120.575375","24.218723","2"
"7952","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","23","43","臺中市","大肚區","0","1","0","7","1","6","50","13","9","1","5","4","6","6","4","4","5","5","5","1","17","2","9","1","1","C03","7","9","1","10","2","11","","55","55","1","12","4","120.580558","24.11237","2"
"7953","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","23","49","臺中市","神岡區","0","1","0","7","1","6","30","11","9","1","5","4","6","2","4","4","10","5","5","1","11","4","11","1","1","C03","7","9","3","19","2","11","","41","41","1","12","4","120.687952","24.255973","2"
"7954","66000","387130000C","(04)23274275","(04)23288582","2026","1","19","23","58","臺中市","西屯區","0","1","0","7","1","6","50","13","9","1","5","4","6","6","4","4","5","4","5","2","13","3","10","3","1","B03","7","9","1","8","2","8","","7","7","1","12","4","120.65657","24.188774","2"
"7955","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","0","32","臺中市","西屯區","0","2","0","7","1","6","50","4","9","1","5","4","6","6","1","1","5","4","5","2","13","2","9","2","4","C02","7","9","1","9","2","14","11","58","58","1","12","4","120.629319","24.183697","2"
"7956","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","3","47","臺中市","豐原區","0","0","0","7","1","6","30","13","5","1","5","4","6","6","4","4","1","4","4","1","21","3","10","5","4","B03","7","9","3","19","11","8","","54","54","2","12","4","120.73108","24.245025","3"
"7957","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","4","12","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","9","","","49","49","1","6","4","120.674519","24.147966","3"
"7958","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","4","20","臺中市","沙鹿區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","9","","","84","84","2","6","4","120.560945","24.230981","3"
"7959","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","5","45","臺中市","清水區","0","1","0","7","1","6","50","4","1","1","5","4","6","6","2","1","5","5","5","2","2","3","10","3","1","B12","7","6","1","8","2","8","","10","10","1","12","4","120.575222","24.268632","2"
"7960","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","6","5","臺中市","沙鹿區","0","2","0","7","1","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","30","2","9","2","1","C03","7","9","1","10","2","11","","87","87","1","6","4","120.551894","24.221559","2"
"7961","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","6","15","臺中市","太平區","0","1","0","7","2","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","13","3","10","2","1","C03","7","9","1","10","2","11","","7","7","1","13","4","120.702365","24.111216","2"
"7962","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","6","20","臺中市","沙鹿區","0","0","0","7","","","30","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","43","43","1","6","4","120.556683","24.239451","3"
"7963","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","6","34","臺中市","北區","0","1","0","7","3","6","50","4","2","1","5","4","6","6","2","1","10","5","5","2","17","2","7","5","4","F01","7","9","7","21","3","12","","4","4","1","13","4","120.680936","24.159116","2"
"7964","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","6","40","臺中市","烏日區","0","0","0","7","","","40","","","","","","","","","","","","","","9","","","","","B03","","","1","","1","","","49","49","1","6","4","120.625253","24.102013","3"
"7965","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","6","59","臺中市","北區","0","1","0","7","2","6","50","4","2","1","5","4","6","6","1","1","5","5","5","2","3","3","10","6","5","H01","8","16","7","21","10","17","","96","96","1","13","5","120.687425","24.155613","2"
"7966","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","3","臺中市","大雅區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","4","4","4","5","5","2","13","2","9","1","1","F02","7","9","7","21","2","11","","7","7","1","12","4","120.647902","24.227305","2"
"7967","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","7","臺中市","太平區","0","0","0","7","","","30","","","","","","","","","","","","","","17","","","","","C03","","","","","","","","86","86","1","13","4","120.717011","24.141999","3"
"7968","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","8","臺中市","南屯區","0","1","0","6","3","6","50","4","1","1","5","4","6","6","4","4","10","5","5","2","15","2","9","2","1","C03","7","9","1","10","2","11","","15","15","1","13","4","120.650547","24.127141","2"
"7969","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","8","臺中市","北屯區","0","0","0","7","","","30","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","51","51","1","12","4","120.734663","24.164115","3"
"7970","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","8","臺中市","北屯區","0","1","0","7","3","6","50","5","1","1","5","4","6","6","2","1","10","5","5","2","13","2","8","1","1","C03","7","9","1","10","2","11","","7","7","1","12","4","120.686766","24.201337","2"
"7971","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","10","臺中市","龍井區","0","1","0","7","2","6","70","4","1","1","5","4","6","6","2","1","1","4","4","1","16","3","10","3","1","B03","7","5","1","8","2","6","","11","11","1","12","4","120.54219","24.218562","2"
"7972","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","15","臺中市","南屯區","0","0","0","7","3","6","40","13","8","1","5","4","6","6","4","4","5","5","4","2","12","","","","","B03","","","1","","2","","","59","59","1","12","4","120.637157","24.137793","3"
"7973","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","15","臺中市","后里區","0","2","0","7","3","6","30","5","9","1","5","4","6","6","4","4","10","5","5","2","16","2","7","1","1","C03","7","6","5","19","2","11","","48","48","1","6","4","120.721011","24.308084","2"
"7974","66000","387130000C","(04)23274275","(04)23288582","2026","1","20","7","16","臺中市","北區","0","0","0","7","","","40","","","","","","","","","","","","","","","","","","","C03","","","1","","1","","","84","84","1","12","4","120.672158","24.170698","3"
